,name,calories,carbs,fat,restaurant,category
4206,Fit Slam®,390,46.0,12,Denny's,Breakfast
4207,French Toast Slam®,780,35.0,58,Denny's,Breakfast
4208,Grilled Ham Slice,120,8.0,5,Denny's,Breakfast
4209,Grits w/ margarine,220,44.0,3,Denny's,Breakfast
4210,Harvest Oatmeal Breakfast,530,93.0,11,Denny's,Breakfast
4211,Hash Browns,210,26.0,12,Denny's,Breakfast
4212,Heartland Scramble®,1160,110.0,63,Denny's,Breakfast
4213,Lumberjack Slam® (add choices),960,80.0,50,Denny's,Breakfast
4214,Meat Lover’s Scramble,1140,94.0,63,Denny's,Breakfast
4215,Moons Over My Hammy Omelette™ w/ hash browns (add choices),770,31.0,53,Denny's,Breakfast
4216,Moons Over My Hammy® (add choices),760,51.0,41,Denny's,Breakfast
4217,Oatmeal w/ Milk,200,31.0,5,Denny's,Breakfast
4218,"Pancakes, Buttermilk",330,67.0,4,Denny's,Breakfast
4219,"Pancakes, Hearty Wheat",310,64.0,1,Denny's,Breakfast
4220,Prime Rib Skillet,850,64.0,46,Denny's,Breakfast
4221,Santa Fe Skillet,710,30.0,52,Denny's,Breakfast
4222,Sausage Links,180,2.0,17,Denny's,Breakfast
4223,Seasonal Fruit,70,18.0,0,Denny's,Breakfast
4224,Slices of Toast w/ margarine,270,31.0,13,Denny's,Breakfast
4225,Southwestern Steak Burrito w/ hash browns,1120,101.0,63,Denny's,Breakfast
4226,T  –  Bone Steak & Eggs (add choices),780,4.0,36,Denny's,Breakfast
4227,The Grand Slamwich® w/ hash browns,1520,97.0,101,Denny's,Breakfast
4228,Turkey Bacon Strips,90,1.0,5,Denny's,Breakfast
4229,"Bacon, Egg & Cheese Biscuit",400,38.0,25,Hardee's,Breakfast
4230,Big Country® Breakfast Platter – Bacon*,810,74.0,40,Hardee's,Breakfast
4231,Biscuit ‘N’ Gravy™,410,50.0,23,Hardee's,Breakfast
4232,Chicken Fillet Biscuit,500,50.0,26,Hardee's,Breakfast
4233,Cinnamon ‘N’ Raisin™ Biscuit,300,40.0,15,Hardee's,Breakfast
4234,Country Fried Steak Biscuit,470,46.0,29,Hardee's,Breakfast
4235,Country Ham Biscuit,300,38.0,18,Hardee's,Breakfast
4236,Frisco Breakfast Sandwich®,430,41.0,19,Hardee's,Breakfast
4237,Grits,110,16.0,5,Hardee's,Breakfast
4238,"Ham, Egg & Cheese Biscuit",400,38.0,22,Hardee's,Breakfast
4239,Hash Rounds® – Large,530,49.0,35,Hardee's,Breakfast
4240,Hash Rounds® – Medium,390,36.0,26,Hardee's,Breakfast
4241,Hash Rounds® – Small,250,25.0,16,Hardee's,Breakfast
4242,Jelly Biscuit,390,46.0,24,Hardee's,Breakfast
4243,Loaded Breakfast Burrito,770,39.0,49,Hardee's,Breakfast
4244,Loaded Omelet Biscuit,490,38.0,31,Hardee's,Breakfast
4245,Low Carb Breakfast Bowl®,650,2.0,54,Hardee's,Breakfast
4246,Made from Scratch Biscuit™,260,37.0,13,Hardee's,Breakfast
4247,Monster Biscuit®,640,40.0,44,Hardee's,Breakfast
4248,Pancakes* (3),300,55.0,5,Hardee's,Breakfast
4249,Sausage & Egg Biscuit,470,38.0,32,Hardee's,Breakfast
4250,Sausage Biscuit,410,38.0,27,Hardee's,Breakfast
4251,Smoked Sausage Biscuit,510,39.0,36,Hardee's,Breakfast
4252,Sunrise Croissant® with Ham,430,27.0,27,Hardee's,Breakfast
4253,(3) Chocolate Chip Pancakes,550,85.0,19,IHOP,Breakfast
4254,(3) CINN-A-STACK® Pancakes,690,106.0,23,IHOP,Breakfast
4255,(3) Cinnamon Apple Pancakes,510,86.0,13,IHOP,Breakfast
4256,(3) Double Blueberry Pancakes,640,117.0,13,IHOP,Breakfast
4257,(3) Harvest Grain ‘N Nut® Pancakes,700,71.0,39,IHOP,Breakfast
4258,(3) New York Cheesecake Pancakes,850,118.0,34,IHOP,Breakfast
4259,(3) Original Buttermilk Pancakes,490,69.0,18,IHOP,Breakfast
4260,(3) Strawberry Banana Pancakes,600,109.0,13,IHOP,Breakfast
4261,(3) Strawberry Pancakes,520,87.0,13,IHOP,Breakfast
4262,Add (1) Country Style Ham Slice,160,2.0,4,IHOP,Breakfast
4263,Add (1) Portuguese Sausage Link,380,2.0,34,IHOP,Breakfast
4264,Add (2) Canadian Style Bacon Slices,120,2.0,5,IHOP,Breakfast
4265,Add (2) Pork Chops,210,2.0,6,IHOP,Breakfast
4266,Add (2) Pork Sausage Patties,300,0.0,27,IHOP,Breakfast
4267,Add (2) Smoked Sausage Links,460,5.0,41,IHOP,Breakfast
4268,Add (2) Taylor Ham® Slices,360,2.0,32,IHOP,Breakfast
4269,Add (3) Buttermilk Pancakes,490,69.0,18,IHOP,Breakfast
4270,Add (4) Bacon Strips,150,1.0,12,IHOP,Breakfast
4271,Add (4) Pork Sausage Links,350,3.0,32,IHOP,Breakfast
4272,Add (4) Turkey Sausage Links,200,0.0,14,IHOP,Breakfast
4273,Add Biscuits with Country Gravy and (4) Pork Sausage Links,850,60.0,58,IHOP,Breakfast
4274,Add Biscuits with Sausage Gravy & (4) Pork Sausage Links,900,63.0,62,IHOP,Breakfast
4275,Add Corn Tortillas,190,36.0,2,IHOP,Breakfast
4276,Add Corned Beef Hash,300,18.0,20,IHOP,Breakfast
4277,Add Country/Chicken Fried Steak & Country Gravy,690,60.0,37,IHOP,Breakfast
4278,Add Country/Chicken Fried Steak & Sausage Gravy,800,65.0,45,IHOP,Breakfast
4279,Add Flour Tortillas,280,47.0,6,IHOP,Breakfast
4280,Add Grilled Ham,110,1.0,2,IHOP,Breakfast
4281,Add Ham Steak,110,1.0,2,IHOP,Breakfast
4282,Add Side of Scrapple,360,22.0,23,IHOP,Breakfast
4283,Add Side of Spam®,350,4.0,30,IHOP,Breakfast
4284,Add Top Sirloin Steak,280,0.0,11,IHOP,Breakfast
4285,Add Top Sirloin Steak,280,0.0,11,IHOP,Breakfast
4286,"Avocado, Bacon & Cheese Omelette",840,17.0,65,IHOP,Breakfast
4287,Bacon & Cheddar Hash Brown Stack with Fresh Fruit,770,57.0,49,IHOP,Breakfast
4288,Bacon & Cheddar Hash Brown Stack with Pancakes,1020,83.0,61,IHOP,Breakfast
4289,Bacon & Cheddar Stuffed Crepes,1130,43.0,82,IHOP,Breakfast
4290,Bacon Temptation Omelette,980,17.0,75,IHOP,Breakfast
4291,Bacon Wrapped Sirloin Steak & Eggs,870,34.0,58,IHOP,Breakfast
4292,Belgian Waffle Combo,640,50.0,39,IHOP,Breakfast
4293,Belgian Waffle w/Butter,420,47.0,23,IHOP,Breakfast
4294,"Belgian Waffle, Plain",360,47.0,15,IHOP,Breakfast
4295,Big Country Breakfast,1130,104.0,62,IHOP,Breakfast
4296,Big Country Breakfast,1130,104.0,62,IHOP,Breakfast
4297,Big Steak Omelette,1220,54.0,82,IHOP,Breakfast
4298,Big Two-Egg Breakfast,880,80.0,50,IHOP,Breakfast
4299,Biscuits & Gravy Combo w/Country Gravy,1420,99.0,95,IHOP,Breakfast
4300,Biscuits & Gravy Combo w/Sausage Gravy,1530,105.0,103,IHOP,Breakfast
4301,Breakfast Sampler,1180,82.0,74,IHOP,Breakfast
4302,Cheese Blintzes,1000,66.0,69,IHOP,Breakfast
4303,Cheesy Western Omelette with Fresh Fruit,950,41.0,62,IHOP,Breakfast
4304,Cheesy Western Omelette with Pancakes,1330,89.0,77,IHOP,Breakfast
4305,Chicken Fajita Omelette,960,22.0,65,IHOP,Breakfast
4306,Chicken Florentine Crepes,880,48.0,53,IHOP,Breakfast
4307,Chicken Fried Chicken & Eggs w/Country Gravy,1240,105.0,69,IHOP,Breakfast
4308,Chicken Fried Chicken & Eggs w/Sausage Gravy,1300,107.0,73,IHOP,Breakfast
4309,Chocolate Chip Pancakes (4),720,112.0,24,IHOP,Breakfast
4310,Chorizo & Eggs,1400,111.0,82,IHOP,Breakfast
4311,CINN-A-STACK® French Toast,1120,126.0,54,IHOP,Breakfast
4312,CINN-A-STACK® Pancakes (4),890,138.0,29,IHOP,Breakfast
4313,Cinnamon Swirl French Toast Combo,1210,102.0,75,IHOP,Breakfast
4314,Classic Skillets,1460,102.0,97,IHOP,Breakfast
4315,Colorado Omelette,1120,24.0,82,IHOP,Breakfast
4316,Corned Beef Hash & Cheese Omelette,990,30.0,72,IHOP,Breakfast
4317,Corned Beef Hash & Eggs,1110,91.0,61,IHOP,Breakfast
4318,Country Omelette,1140,50.0,80,IHOP,Breakfast
4319,Country/Chicken Fried Steak & Eggs w/Country Gravy,1570,139.0,87,IHOP,Breakfast
4320,Country/Chicken Fried Steak & Eggs w/Sausage Gravy,1680,145.0,95,IHOP,Breakfast
4321,"Create Your Own Omelette, Plain",440,10.0,32,IHOP,Breakfast
4322,"Create Your Own Omelette, Plain w/Egg Substitute",140,2.0,4,IHOP,Breakfast
4323,"Create Your Own Viva La French Toast Combo, Blueberry",1200,112.0,66,IHOP,Breakfast
4324,"Create Your Own Viva La French Toast Combo, CINN-A-STACK®",1300,121.0,73,IHOP,Breakfast
4325,"Create Your Own Viva La French Toast Combo, Cinnamon Apple",1180,109.0,66,IHOP,Breakfast
4326,"Create Your Own Viva La French Toast Combo, Original",1170,93.0,71,IHOP,Breakfast
4327,"Create Your Own Viva La French Toast Combo, Strawberry",1190,111.0,66,IHOP,Breakfast
4328,"Create Your Own Viva La French Toast Combo, Strawberry Banana",1210,116.0,66,IHOP,Breakfast
4329,"Create Your Own Viva La French Toast Combo, Whole Wheat",900,88.0,45,IHOP,Breakfast
4330,Double Blueberry Pancakes (4),800,144.0,17,IHOP,Breakfast
4331,Eggs Benedict,1020,80.0,57,IHOP,Breakfast
4332,French Toast,640,59.0,36,IHOP,Breakfast
4333,Garden Omelette,840,18.0,66,IHOP,Breakfast
4334,Garden Stuffed Crepes,1050,51.0,75,IHOP,Breakfast
4335,German Crepes,830,71.0,54,IHOP,Breakfast
4336,Harvest Grain ‘N Nut® Pancakes (4),920,95.0,49,IHOP,Breakfast
4337,Hash Brown Crusted Chicken with Country Gravy,840,60.0,48,IHOP,Breakfast
4338,Hash Brown Crusted Chicken with Sausage Gravy,890,62.0,52,IHOP,Breakfast
4339,Hearty Ham & Cheese Omelette,870,18.0,60,IHOP,Breakfast
4340,Huevos Rancheros,1110,83.0,65,IHOP,Breakfast
4341,"International Crepe Passport, Fresh Fruit",860,69.0,50,IHOP,Breakfast
4342,"International Crepe Passport, German",930,40.0,69,IHOP,Breakfast
4343,"International Crepe Passport, Nutella®",1100,83.0,71,IHOP,Breakfast
4344,"International Crepe Passport, Strawberry Banana Danish",1000,68.0,67,IHOP,Breakfast
4345,Bacon Breakfast Jack®,310,30.0,14,Jack in the Box,Breakfast
4346,"Bacon, Egg & Cheese Biscuit",430,35.0,25,Jack in the Box,Breakfast
4347,Breakfast Jack®,280,30.0,11,Jack in the Box,Breakfast
4348,Breakfast Pita Pocket,450,32.0,23,Jack in the Box,Breakfast
4349,Extreme Sausage® Sandwich,660,32.0,47,Jack in the Box,Breakfast
4350,French Toast Sticks 4 pc.,600,68.0,33,Jack in the Box,Breakfast
4351,Grilled Breakfast Sandwich,620,53.0,29,Jack in the Box,Breakfast
4352,Hashbrown Sticks 5 pc.,280,26.0,19,Jack in the Box,Breakfast
4353,Hearty Breakfast Bowl,850,41.0,65,Jack in the Box,Breakfast
4354,Meaty Breakfast Burrito (no salsa),610,38.0,37,Jack in the Box,Breakfast
4355,Meaty Breakfast Burrito (w/ salsa),620,40.0,37,Jack in the Box,Breakfast
4356,Sausage Biscuit,460,35.0,30,Jack in the Box,Breakfast
4357,Sausage Breakfast Jack®,440,31.0,27,Jack in the Box,Breakfast
4358,Sausage Croissant,570,32.0,40,Jack in the Box,Breakfast
4359,"Sausage, Egg & Cheese Biscuit",570,36.0,38,Jack in the Box,Breakfast
4360,Sourdough Breakfast Sandwich,410,35.0,21,Jack in the Box,Breakfast
4361,Steak & Egg Burrito (no salsa),810,55.0,50,Jack in the Box,Breakfast
4362,Steak & Egg Burrito (w/ salsa),820,56.0,50,Jack in the Box,Breakfast
4363,Supreme Croissant,450,32.0,27,Jack in the Box,Breakfast
4364,Ultimate Breakfast Sandwich,520,42.0,25,Jack in the Box,Breakfast
4365,Big Breakfast with Hotcakes,1090,111.0,56,McDonald's,Breakfast
4366,Big Breakfast with Hotcakes,1150,116.0,60,McDonald's,Breakfast
4367,Big Breakfast®,740,51.0,48,McDonald's,Breakfast
4368,Big Breakfast®,800,56.0,52,McDonald's,Breakfast
4369,Hash Brown,150,15.0,9,McDonald's,Breakfast
4370,Hotcakes,350,60.0,9,McDonald's,Breakfast
4371,Hotcakes and Sausage,520,61.0,24,McDonald's,Breakfast
4372,Apple Crunch Muffin,450,80.0,12,Panera Bread,Breakfast
4373,Bear Claw,550,68.0,28,Panera Bread,Breakfast
4374,Carrot Cake with Walnuts,590,86.0,24,Panera Bread,Breakfast
4375,Cheese Pastries,400,44.0,22,Panera Bread,Breakfast
4376,Cherry Pastries,430,60.0,18,Panera Bread,Breakfast
4377,Chocolate Chip Muffie,320,46.0,14,Panera Bread,Breakfast
4378,Chocolate Pastries,410,47.0,23,Panera Bread,Breakfast
4379,Cinnamon Chip Scones,610,76.0,30,Panera Bread,Breakfast
4380,Cornbread Muffie,220,32.0,9,Panera Bread,Breakfast
4381,Cranberry Orange Muffin,480,71.0,19,Panera Bread,Breakfast
4382,Four Cheese,480,37.0,29,Panera Bread,Breakfast
4383,French Croissant,300,32.0,17,Panera Bread,Breakfast
4384,Fresh Apple Pastries,360,45.0,17,Panera Bread,Breakfast
4385,Fresh Fruit Cup,60,17.0,0,Panera Bread,Breakfast
4386,Ham and Swiss,490,37.0,30,Panera Bread,Breakfast
4387,Orange Scones,550,81.0,21,Panera Bread,Breakfast
4388,Orange- mini Scones,180,27.0,7,Panera Bread,Breakfast
4389,Pastry Ring – Apple Cherry Cheese,230,30.0,10,Panera Bread,Breakfast
4390,Pecan Braid Pastries,470,53.0,26,Panera Bread,Breakfast
4391,Pumpkin Muffie,290,45.0,11,Panera Bread,Breakfast
4392,Pumpkin Muffin,590,91.0,22,Panera Bread,Breakfast
4393,Bacon Biscuit,400,37.0,25,Popeye's,Breakfast
4394,Chicken Biscuit,490,47.0,26,Popeye's,Breakfast
4395,Egg & Sausage Biscuit,690,43.0,45,Popeye's,Breakfast
4396,Egg Biscuit,510,41.0,29,Popeye's,Breakfast
4397,Grits,370,80.0,5,Popeye's,Breakfast
4398,Hashbrowns,360,41.0,20,Popeye's,Breakfast
4399,Sausage & Gravy Biscuit,510,42.0,33,Popeye's,Breakfast
4400,Sausage Biscuit,540,41.0,36,Popeye's,Breakfast
4401,Bella Chicken Crepê,1007,58.0,58,Ruby Tuesday,Breakfast
4402,Bella Chicken Omelet,1262,23.0,53,Ruby Tuesday,Breakfast
4403,Berry Good Yogurt Parfait,162,28.0,3,Ruby Tuesday,Breakfast
4404,Crabacado Omelet,1099,17.0,47,Ruby Tuesday,Breakfast
4405,Cranapple Crepês,1137,194.0,34,Ruby Tuesday,Breakfast
4406,French Toast,701,58.0,39,Ruby Tuesday,Breakfast
4407,Garlic Cheese Biscuit,110,12.0,5,Ruby Tuesday,Breakfast
4408,Mini Benedicts – Crispy Southern Chicken,949,79.0,57,Ruby Tuesday,Breakfast
4409,Mini Benedicts – Steak,934,72.0,54,Ruby Tuesday,Breakfast
4410,Bacon Egg Quesadilla,910,51.0,59,Taco Bueno,Breakfast
4411,Asiago Focaccia,290,39.0,9,Atlanta Bread Company,Breads
4412,Asiago Loaf,80,14.0,1,Atlanta Bread Company,Breads
4413,Asiago Strip,330,60.0,4,Atlanta Bread Company,Breads
4414,Ciabatta,270,55.0,2,Atlanta Bread Company,Breads
4415,Cinnamon Raisin Bread,270,50.0,4,Atlanta Bread Company,Breads
4416,French Baguette,90,19.0,0,Atlanta Bread Company,Breads
4417,French Loaf,110,23.0,0,Atlanta Bread Company,Breads
4418,French Roll,160,34.0,0,Atlanta Bread Company,Breads
4419,Honey Wheat Bread,140,28.0,1,Atlanta Bread Company,Breads
4420,Nine Grain Bread,120,22.0,2,Atlanta Bread Company,Breads
4421,Panini Bread,430,78.0,8,Atlanta Bread Company,Breads
4422,Pumpernickel Loaf,110,22.0,1,Atlanta Bread Company,Breads
4423,Rye Loaf,90,18.0,1,Atlanta Bread Company,Breads
4424,Sourdough Baguette,90,18.0,0,Atlanta Bread Company,Breads
4425,Sourdough Bread,140,28.0,0,Atlanta Bread Company,Breads
4426,Sourdough Soup Bowl,390,80.0,1,Atlanta Bread Company,Breads
4427,Brioche Flatbread (slice),330,46.0,13,Corner Bakery Cafe,Breads
4428,Brioche Flatbread (whole),1320,160.0,51,Corner Bakery Cafe,Breads
4429,Ciabatta Ficelle – V,360,65.0,6,Corner Bakery Cafe,Breads
4430,Cinnamon Raisin – V (slice),220,32.0,7,Corner Bakery Cafe,Breads
4431,Cinnamon Raisin – V (whole),2540,389.0,87,Corner Bakery Cafe,Breads
4432,Country Boule – VG (slice),80,16.0,0,Corner Bakery Cafe,Breads
4433,Country Boule – VG (whole),1040,213.0,3,Corner Bakery Cafe,Breads
4434,Country Large Oblong – VG (slice),170,33.0,1,Corner Bakery Cafe,Breads
4435,Country Large Oblong – VG (whole),4220,862.0,16,Corner Bakery Cafe,Breads
4436,Country Small Oblong – VG (slice),110,22.0,0,Corner Bakery Cafe,Breads
4437,Country Small Oblong – VG (whole),2600,532.0,8,Corner Bakery Cafe,Breads
4438,Focaccia Loaf – VG (slice),110,19.0,1,Corner Bakery Cafe,Breads
4439,Focaccia Loaf – VG (whole),1040,190.0,15,Corner Bakery Cafe,Breads
4440,Harvest – VG (slice),170,30.0,2,Corner Bakery Cafe,Breads
4441,Harvest – VG (whole),2080,401.0,15,Corner Bakery Cafe,Breads
4442,Asiago Cheese,330,55.0,6,Panera Bread,Breads
4443,Asiago Cheese Demi,160,22.0,4,Panera Bread,Breads
4444,Asiago Cheese Loaf,160,23.0,4,Panera Bread,Breads
4445,Blueberry,330,68.0,1,Panera Bread,Breads
4446,Chocolate Chip Bagel,370,69.0,6,Panera Bread,Breads
4447,Ciabatta,150,27.0,2,Panera Bread,Breads
4448,Cinnamon Crunch,430,80.0,8,Panera Bread,Breads
4449,Cinnamon Raisin Loaf,170,32.0,3,Panera Bread,Breads
4450,Cinnamon Swirl & Raisin,320,64.0,2,Panera Bread,Breads
4451,Country Loaf,140,27.0,0,Panera Bread,Breads
4452,Country Miche,140,28.0,0,Panera Bread,Breads
4453,"Dry Jack Cheese Biscuit, mini",160,16.0,9,Panera Bread,Breads
4454,Everything,300,59.0,2,Panera Bread,Breads
4455,Focaccia,180,28.0,4,Panera Bread,Breads
4456,Focaccia with Asiago Cheese,160,23.0,5,Panera Bread,Breads
4457,French Baguette,150,30.0,1,Panera Bread,Breads
4458,French Miche,140,28.0,0,Panera Bread,Breads
4459,French Toast,350,67.0,5,Panera Bread,Breads
4460,Honey Wheat Loaf,170,30.0,3,Panera Bread,Breads
4461,Hot Cross Buns,220,38.0,6,Panera Bread,Breads
4462,Jalapeno & Cheddar,310,56.0,3,Panera Bread,Breads
4463,Plain,290,59.0,1,Panera Bread,Breads
4464,Bbq Chicken Pizza,320,52.0,5,Atlanta Bread Company,Pizzas
4465,Chicken Pesto Calzone,840,95.0,33,Atlanta Bread Company,Pizzas
4466,Four Cheese Pizza,530,46.0,23,Atlanta Bread Company,Pizzas
4467,Margherita Pizza,480,43.0,22,Atlanta Bread Company,Pizzas
4468,Pepperoni Pizza,340,44.0,10,Atlanta Bread Company,Pizzas
4469,White Pizza,460,46.0,22,Atlanta Bread Company,Pizzas
4470,Cheese Stuffed Pizza Sticks,270,35.0,8,Fazoli's,Pizzas
4471,Chicken Broccoli Florentine,500,53.0,19,Fazoli's,Pizzas
4472,Pepperoni Classico,300,32.0,13,Fazoli's,Pizzas
4473,Pepperoni Stuffed Pizza Sticks,280,35.0,9,Fazoli's,Pizzas
4474,Triple Cheese,290,32.0,12,Fazoli's,Pizzas
4475,Tuscan Chicken,480,55.0,17,Fazoli's,Pizzas
4476,Chicken Alfredo Pizza,1310,164.0,46,Olive Garden,Pizzas
4477,Create Your Own Pizza (with cheese and sauce only),930,148.0,22,Olive Garden,Pizzas
4478,Italian Sausage Pizza,1100,100.0,52,Romano's Macaroni Grill,Pizzas
4479,Margherita Pizza,840,101.0,31,Romano's Macaroni Grill,Pizzas
4480,Primo Pepperoni Pizza,980,97.0,41,Romano's Macaroni Grill,Pizzas
4481,Roasted Chicken & Arugula Flatbread,1060,83.0,50,Romano's Macaroni Grill,Pizzas
4482,Smoky Shrimp Flatbread,1180,77.0,66,Romano's Macaroni Grill,Pizzas
4483,Wild Mushroom & Goat Cheese Flatbread,910,83.0,46,Romano's Macaroni Grill,Pizzas
4484,Cheese Flatizza™,390,42.0,16,Subway,Pizzas
4485,Pepperoni Flatizza™,500,43.0,26,Subway,Pizzas
4486,Spicy Italian Flatizza™,490,43.0,25,Subway,Pizzas
4487,Veggie Flatizza™,410,44.0,17,Subway,Pizzas
4488,Asian Zing,90,22.0,0,Buffalo Wild Wings,Wing Sauces
4489,Blazin ®,60,2.0,5,Buffalo Wild Wings,Wing Sauces
4490,Caribbean Jerk,80,12.0,3,Buffalo Wild Wings,Wing Sauces
4491,Desert Heat® Based on 1/2 tsp,8,1.0,0,Buffalo Wild Wings,Wing Sauces
4492,Honey BBQ,70,18.0,0,Buffalo Wild Wings,Wing Sauces
4493,Honey Mustard,80,6.0,6,Buffalo Wild Wings,Wing Sauces
4494,Hot,50,2.0,4,Buffalo Wild Wings,Wing Sauces
4495,Hot BBQ,40,6.0,2,Buffalo Wild Wings,Wing Sauces
4496,Mango Habanera,80,20.0,0,Buffalo Wild Wings,Wing Sauces
4497,Medium,40,2.0,4,Buffalo Wild Wings,Wing Sauces
4498,Mild,50,2.0,5,Buffalo Wild Wings,Wing Sauces
4499,Parmesan Garlic,120,2.0,12,Buffalo Wild Wings,Wing Sauces
4500,Pepper Infusion ®,90,2.0,9,Buffalo Wild Wings,Wing Sauces
4501,Spicy garlic,50,4.0,4,Buffalo Wild Wings,Wing Sauces
4502,Sweet BBQ,40,8.0,0,Buffalo Wild Wings,Wing Sauces
4503,Teriyaki,70,14.0,0,Buffalo Wild Wings,Wing Sauces
4504,Wild®,50,4.0,4,Buffalo Wild Wings,Wing Sauces
4505,Boneless (each),88,3.0,6,Buffalo Wild Wings,Wings
4506,Wings (each),72,0.0,5,Buffalo Wild Wings,Wings
4507,Boneless Wing – with Sauce,95,18.0,5,Church's,Wings
4508,Boneless Wing – without Sauce,80,15.0,5,Church's,Wings
4509,Fiery Buffalo Hot Wings® (1),70,5.0,4,KFC,Wings
4510,HBBQ Hot Wings® (1),80,8.0,4,KFC,Wings
4511,Hot Wings® (1),70,4.0,4,KFC,Wings
4512,Bacon & Egg Burrito,560,,32,Carl's Jr.,Breakfast Tacos
4513,Big Country® Breakfast Burrito,750,,44,Carl's Jr.,Breakfast Tacos
4514,Loaded Breakfast Burrito,780,,48,Carl's Jr.,Breakfast Tacos
4515,Steak & Egg Burrito,650,,36,Carl's Jr.,Breakfast Tacos
4516,"Bacon, Egg & Cheese",540,54.0,26,Charley's Grilled Subs,Breakfast Tacos
4517,Egg & Cheese,470,54.0,17,Charley's Grilled Subs,Breakfast Tacos
4518,"Ham, Egg & Cheese",540,55.0,19,Charley's Grilled Subs,Breakfast Tacos
4519,"Sausage, Egg & Cheese",604,54.0,29,Charley's Grilled Subs,Breakfast Tacos
4520,"Steak, Egg & Cheese",620,55.0,25,Charley's Grilled Subs,Breakfast Tacos
4521,Chicken Breakfast Burrito,450,43.0,20,Chick-fil-A,Breakfast Tacos
4522,Sausage Breakfast Burrito,510,40.0,29,Chick-fil-A,Breakfast Tacos
4523,McSkillet™ Burrito with Sausage,610,44.0,36,McDonald's,Breakfast Tacos
4524,Bacon Egg Burrito,490,36.0,26,Taco Bueno,Breakfast Tacos
4525,Bacon Egg Taco,240,18.0,13,Taco Bueno,Breakfast Tacos
4526,Meat Lovers Burrito,560,37.0,32,Taco Bueno,Breakfast Tacos
4527,Meat Lovers Taco,310,19.0,20,Taco Bueno,Breakfast Tacos
4528,Potato Egg Burrito,460,47.0,22,Taco Bueno,Breakfast Tacos
4529,Potato Egg Taco,230,24.0,10,Taco Bueno,Breakfast Tacos
4530,Potato Stix,280,18.0,22,Taco Bueno,Breakfast Tacos
4531,Sausage Egg Burrito,440,37.0,23,Taco Bueno,Breakfast Tacos
4532,Sausage Egg Taco,250,19.0,15,Taco Bueno,Breakfast Tacos
4533,"Bacon, Egg & Cheese Biscuit",460,,26,Carl's Jr.,Breakfast Sandwiches
4534,"Ham, Egg & Cheese Biscuit",450,,23,Carl's Jr.,Breakfast Sandwiches
4535,Monster Biscuit®,740,,50,Carl's Jr.,Breakfast Sandwiches
4536,"Sausage, Egg & Cheese Biscuit",570,,37,Carl's Jr.,Breakfast Sandwiches
4537,Sourdough Breakfast Sandwich,450,,21,Carl's Jr.,Breakfast Sandwiches
4538,Strawberry Biscuit,380,,13,Carl's Jr.,Breakfast Sandwiches
4539,Anaheim Panini (Egg Whites),470,470.0,470,Corner Bakery Cafe,Breakfast Sandwiches
4540,Anaheim Panini (Whole Eggs),550,39.0,32,Corner Bakery Cafe,Breakfast Sandwiches
4541,Chicken Apple Sausage Panini (Egg Whites),460,460.0,460,Corner Bakery Cafe,Breakfast Sandwiches
4542,Chicken Apple Sausage Panini (Whole Eggs),540,38.0,24,Corner Bakery Cafe,Breakfast Sandwiches
4543,Ham & Swiss Panini (Egg Whites),410,410.0,410,Corner Bakery Cafe,Breakfast Sandwiches
4544,Ham & Swiss Panini (Whole Eggs),490,490.0,490,Corner Bakery Cafe,Breakfast Sandwiches
4545,"Bacon, Egg & Cheese Bagel",560,56.0,27,McDonald's,Breakfast Sandwiches
4546,"Bacon, Egg & Cheese Biscuit",420,37.0,23,McDonald's,Breakfast Sandwiches
4547,"Bacon, Egg & Cheese Biscuit",480,43.0,27,McDonald's,Breakfast Sandwiches
4548,"Bacon, Egg & Cheese McGriddles®",420,48.0,18,McDonald's,Breakfast Sandwiches
4549,Egg McMuffin®,300,30.0,12,McDonald's,Breakfast Sandwiches
4550,English Muffin,160,27.0,3,McDonald's,Breakfast Sandwiches
4551,Fruit & Maple Oatmeal,290,57.0,4,McDonald's,Breakfast Sandwiches
4552,Fruit & Maple Oatmeal without Brown Sugar,260,48.0,4,McDonald's,Breakfast Sandwiches
4553,Asiago Cheese Bagel with Bacon,610,54.0,28,Panera Bread,Breakfast Sandwiches
4554,Asiago Cheese Bagel with Egg and Cheese,490,54.0,19,Panera Bread,Breakfast Sandwiches
4555,Asiago Cheese Bagel with Sausage,650,55.0,32,Panera Bread,Breakfast Sandwiches
4556,"Bacon, Egg & Cheese on Ciabatta",510,43.0,25,Panera Bread,Breakfast Sandwiches
4557,Breakfast Power on Whole Grain,340,31.0,15,Panera Bread,Breakfast Sandwiches
4558,Egg & Cheese on Ciabatta,390,43.0,15,Panera Bread,Breakfast Sandwiches
4559,French Toast Bagel Breakfast with Sausage,670,69.0,31,Panera Bread,Breakfast Sandwiches
4560,Jalapeno & Cheddar Bagel with Bacon,590,57.0,25,Panera Bread,Breakfast Sandwiches
4561,Jalapeno & Cheddar Bagel with Egg and Cheese,470,57.0,16,Panera Bread,Breakfast Sandwiches
4562,Jalapeno & Cheddar Bagel with Sausage,630,58.0,29,Panera Bread,Breakfast Sandwiches
4563,Jalapeno & Cheddar Bagel with Smoked Ham,500,57.0,17,Panera Bread,Breakfast Sandwiches
4564,Mediterranean Egg White on Ciabatta,410,47.0,15,Panera Bread,Breakfast Sandwiches
